state_abbr,county_name,hospital_name,city,wait_text,wait_minutes,detail_url,detail_name,detail_address,detail_city,detail_state,detail_zip,detail_phone,detail_hospital_type,detail_emergency_services,detail_mortality_overall_text,detail_mortality_overall_percent,detail_mortality_overall_direction,detail_mortality_heart_attack_percent,detail_mortality_stroke_percent,detail_mortality_heart_failure_percent,detail_mortality_pneumonia_percent,detail_c_diff_cases,detail_mrsa_cases,detail_avg_time_in_ed_minutes,detail_overall_patient_rating,detail_positive_patient_ratings,detail_negative_patient_ratings,source_url,scrape_ts
TX,Freestone,Freestone Medical Center,Fairfield,1h 43m,103.0,https://www.hospitalstats.org/hospital-ratings/freestone-medical-center-fairfield-tx.htm,Freestone Medical Center Ratings,125 Newman St,Fairfield,TX,75840,(903) 389-1612,Acute Care Hospitals,YES,18% worse,18.0,worse,,,,22.1,0,0,103,POOR,Rooms and facilities are usually clean,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Freestone-County-TX.htm,2025-10-18T18:37:14.929097+00:00
TX,Frio,Frio Regional Hospital,Pearsall,2h 23m,143.0,https://www.hospitalstats.org/hospital-ratings/frio-regional-hospital-pearsall-tx.htm,Frio Regional Hospital Ratings,200 S Ih 35,Pearsall,TX,78061,(830) 334-3617,Critical Access Hospitals,YES,,,,,,,,0,0,143,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Frio-County-TX.htm,2025-10-18T18:37:16.999246+00:00
TX,Galveston,University Of Texas Medical Branch Galveston,Galveston,2h 55m,175.0,https://www.hospitalstats.org/hospital-ratings/university-of-texas-medical-branch-galveston-galveston-tx.htm,University Of Texas Medical Branch Galveston Ratings,301 University Boulevard,Galveston,TX,77555,(409) 772-1011,Acute Care Hospitals,YES,13% better,13.0,better,10.9,14.9,9.8,14.6,83,23,175,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Galveston-County-TX.htm,2025-10-18T18:37:19.042004+00:00
TX,Gillespie,Hill Country Memorial Hospital,Fredericksburg,2h 20m,140.0,https://www.hospitalstats.org/hospital-ratings/hill-country-memorial-hospital-fredericksburg-tx.htm,Hill Country Memorial Hospital Ratings,1020 South State Highway 16,Fredericksburg,TX,78624,(830) 997-4353,Acute Care Hospitals,YES,5% worse,5.0,worse,,,10.3,21.2,0,0,140,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms and facilities are usually clean,,https://www.hospitalstats.org/ER-Wait-Time/Gillespie-County-TX.htm,2025-10-18T18:37:21.093491+00:00
TX,Gray,Pampa Regional Medical Center,Pampa,1h 42m,102.0,https://www.hospitalstats.org/hospital-ratings/pampa-regional-medical-center-pampa-tx.htm,Pampa Regional Medical Center Ratings,1 Medical Plaza,Pampa,TX,79065,(806) 665-3721,Critical Access Hospitals,YES,,,,,,,,,,102,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Gray-County-TX.htm,2025-10-18T18:37:24.106315+00:00
TX,Grayson,Baylor Scott And White Surgical Hospital At Sherma,Sherman,2h 1m,121.0,https://www.hospitalstats.org/hospital-ratings/baylor-scott-and-white-surgical-hospital-at-sherma-sherman-tx.htm,Baylor Scott And White Surgical Hospital At Sherma Ratings,3601 Calais Drive,Sherman,TX,75090,(903) 813-3728,Acute Care Hospitals,YES,,,,,,,,0,0,121,VERY GOOD,Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Grayson-County-TX.htm,2025-10-18T18:37:28.449434+00:00
TX,Grayson,Texoma Medical Center,Denison,2h 2m,122.0,https://www.hospitalstats.org/hospital-ratings/texoma-medical-center-denison-tx.htm,Texoma Medical Center Ratings,5016 S Us Highway 75,Denison,TX,75020,(903) 416-4000,Acute Care Hospitals,YES,16% better,16.0,better,10.5,14.8,8.5,14.9,25,5,122,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Grayson-County-TX.htm,2025-10-18T18:37:28.449434+00:00
TX,Grayson,Wilson N Jones Regional Medical Center,Sherman,2h 27m,147.0,https://www.hospitalstats.org/hospital-ratings/wilson-n-jones-regional-medical-center-sherman-tx.htm,Wilson N Jones Regional Medical Center Ratings,500 N Highland Avenue,Sherman,TX,75091,(903) 870-4611,Acute Care Hospitals,YES,2% better,2.0,better,12.5,11.9,11.1,20.1,7,0,147,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Grayson-County-TX.htm,2025-10-18T18:37:28.449434+00:00
TX,Gregg,Christus Good Shepherd Medical Center,Longview,2h 2m,122.0,https://www.hospitalstats.org/hospital-ratings/christus-good-shepherd-medical-center-longview-tx.htm,Christus Good Shepherd Medical Center Ratings,700 E Marshall Ave,Longview,TX,75601,(903) 927-6712,Acute Care Hospitals,YES,2% worse,2.0,worse,12.8,15.4,13.2,16.1,12,9,122,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Gregg-County-TX.htm,2025-10-18T18:37:31.605439+00:00
TX,Gregg,Longview Regional Medical Center,Longview,2h 45m,165.0,https://www.hospitalstats.org/hospital-ratings/longview-regional-medical-center-longview-tx.htm,Longview Regional Medical Center Ratings,2901 N Fourth St,Longview,TX,75605,(903) 758-1818,Acute Care Hospitals,YES,3% worse,3.0,worse,13.0,13.4,13.5,18.5,7,2,165,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Gregg-County-TX.htm,2025-10-18T18:37:31.605439+00:00
TX,Grimes,Grimes St Joseph Health Center,Navasota,1h 45m,105.0,https://www.hospitalstats.org/hospital-ratings/grimes-st-joseph-health-center-navasota-tx.htm,Grimes St Joseph Health Center Ratings,210 Judson St,Navasota,TX,77868,(936) 825-6585,Critical Access Hospitals,YES,,,,,,,,1,0,105,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Grimes-County-TX.htm,2025-10-18T18:37:33.626947+00:00
TX,Guadalupe,Guadalupe Regional Medical Center,Seguin,3h 13m,193.0,https://www.hospitalstats.org/hospital-ratings/guadalupe-regional-medical-center-seguin-tx.htm,Guadalupe Regional Medical Center Ratings,1215 E Court St,Seguin,TX,78155,(830) 379-2411,Acute Care Hospitals,YES,16% worse,16.0,worse,13.5,17.7,13.6,22.2,3,0,193,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Guadalupe-County-TX.htm,2025-10-18T18:37:35.757184+00:00
TX,Hamilton,Hamilton General Hospital,Hamilton,1h 52m,112.0,https://www.hospitalstats.org/hospital-ratings/hamilton-general-hospital-hamilton-tx.htm,Hamilton General Hospital Ratings,"400 N Brown, Building 1",Hamilton,TX,76531,(254) 386-3151,Critical Access Hospitals,YES,11% worse,11.0,worse,,,,20.4,2,0,112,POOR,,,https://www.hospitalstats.org/ER-Wait-Time/Hamilton-County-TX.htm,2025-10-18T18:37:37.828802+00:00
TX,Hansford,Hansford County Hospital,Spearman,1h 34m,94.0,https://www.hospitalstats.org/hospital-ratings/hansford-county-hospital-spearman-tx.htm,Hansford County Hospital Ratings,707 Roland St,Spearman,TX,79081,(806) 659-2535,Critical Access Hospitals,YES,,,,,,,,,,94,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Hansford-County-TX.htm,2025-10-18T18:37:39.953799+00:00
TX,Harris,Texas Orthopedic Hospital,Houston,1h 34m,94.0,https://www.hospitalstats.org/hospital-ratings/texas-orthopedic-hospital-houston-tx.htm,Texas Orthopedic Hospital Ratings,7401 South Main Street,Houston,TX,77030,(713) 799-8600,Acute Care Hospitals,YES,,,,,,,,0,0,94,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Elite Hospital Kingwood,Kingwood,1h 58m,118.0,https://www.hospitalstats.org/hospital-ratings/elite-hospital-kingwood-kingwood-tx.htm,Elite Hospital Kingwood Ratings,23330 Highway 59 N,Kingwood,TX,77339,(832) 777-6165,Acute Care Hospitals,YES,,,,,,,,,,118,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Medical Center,Houston,2h 0m,120.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-medical-center-houston-tx.htm,Hca Houston Healthcare Medical Center Ratings,1313 Hermann Dr,Houston,TX,77004,(713) 527-5019,Acute Care Hospitals,YES,13% better,13.0,better,,,8.8,17.7,2,0,120,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Houston Physicians' Hospital,Webster,2h 4m,124.0,https://www.hospitalstats.org/hospital-ratings/houston-physicians-hospital-webster-tx.htm,Houston Physicians' Hospital Ratings,333 N Texas Avenue,Webster,TX,77598,(281) 335-1700,Acute Care Hospitals,YES,,,,,,,,0,0,124,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,St Luke's Patients Medical Center,Pasadena,2h 7m,127.0,https://www.hospitalstats.org/hospital-ratings/st-lukes-patients-medical-center-pasadena-tx.htm,St Luke's Patients Medical Center Ratings,4600 East Sam Houston Parkway South,Pasadena,TX,77505,(281) 487-0700,Acute Care Hospitals,YES,5% worse,5.0,worse,,,12.8,18.8,3,0,127,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Tomball,Tomball,2h 7m,127.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-tomball-tomball-tx.htm,Hca Houston Healthcare Tomball Ratings,605 Holderrieth,Tomball,TX,77375,(281) 351-1623,Acute Care Hospitals,YES,0% better,0.0,better,11.8,11.7,10.9,21.9,2,0,127,AVERAGE,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Kingwood,Kingwood,2h 16m,136.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-kingwood-kingwood-tx.htm,Hca Houston Healthcare Kingwood Ratings,22999 Us Hwy 59,Kingwood,TX,77325,(281) 359-7500,Acute Care Hospitals,YES,10% better,10.0,better,12.1,12.0,10.3,17.0,4,6,136,AVERAGE,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Southeast,Pasadena,2h 22m,142.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-southeast-pasadena-tx.htm,Hca Houston Healthcare Southeast Ratings,4000 Spencer Hwy,Pasadena,TX,77504,(713) 359-1000,Acute Care Hospitals,YES,4% better,4.0,better,11.2,13.4,9.5,20.0,1,1,142,AVERAGE,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Clear Lake,Webster,2h 23m,143.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-clear-lake-webster-tx.htm,Hca Houston Healthcare Clear Lake Ratings,500 Medical Center Blvd,Webster,TX,77598,(281) 332-2511,Acute Care Hospitals,YES,19% better,19.0,better,10.6,11.9,9.4,15.4,9,4,143,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Houston Methodist Clear Lake Hospital,Nassau Bay,2h 42m,162.0,https://www.hospitalstats.org/hospital-ratings/houston-methodist-clear-lake-hospital-nassau-bay-tx.htm,Houston Methodist Clear Lake Hospital Ratings,18300 Houston Methodist Dr,Nassau Bay,TX,77058,(281) 333-5503,Acute Care Hospitals,YES,24% better,24.0,better,10.8,9.9,9.0,15.9,4,1,162,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms and facilities are usually clean,,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare West,Houston,2h 45m,165.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-west-houston-tx.htm,Hca Houston Healthcare West Ratings,12141 Richmond Ave,Houston,TX,77082,(281) 588-8080,Acute Care Hospitals,YES,9% better,9.0,better,11.8,11.6,9.4,18.8,0,3,165,BELOW AVERAGE,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Hca Houston Healthcare Northwest,Houston,2h 52m,172.0,https://www.hospitalstats.org/hospital-ratings/hca-houston-healthcare-northwest-houston-tx.htm,Hca Houston Healthcare Northwest Ratings,710 Cypress Creek Parkway,Houston,TX,77090,(281) 440-1000,Acute Care Hospitals,YES,6% better,6.0,better,12.2,13.7,11.2,16.0,4,3,172,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,"Womans Hospital Of Texas,The",Houston,3h 6m,186.0,https://www.hospitalstats.org/hospital-ratings/womans-hospital-of-texasthe-houston-tx.htm,"Womans Hospital Of Texas,The Ratings",7600 Fannin,Houston,TX,77054,(713) 790-1234,Acute Care Hospitals,YES,,,,,,,,0,7,186,BELOW AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
TX,Harris,Chi St Luke's Health Baylor College Of Medicine Me,Houston,3h 6m,186.0,https://www.hospitalstats.org/hospital-ratings/chi-st-lukes-health-baylor-college-of-medicine-me-houston-tx.htm,Chi St Luke's Health Baylor College Of Medicine Me Ratings,"6720 Bertner Ave, Ste Mc1-266",Houston,TX,77030,(832) 355-1000,Acute Care Hospitals,YES,26% better,26.0,better,10.9,11.8,8.8,13.2,26,17,186,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Harris-County-TX.htm,2025-10-18T18:38:17.086421+00:00
