provider_ccn,provider_org_name,provider_city,provider_street_address,provider_state_fips,provider_zip5,provider_state_abbreviation,provider_ruca_code,provider_ruca_description,drg_code,drg_description,total_discharges,average_submitted_covered_charge,average_total_payment_amount,average_medicare_payment_amount
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",181,RESPIRATORY NEOPLASMS WITH CC,15,43505.93,7788.47,6513.8
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",184,MAJOR CHEST TRAUMA WITH CC,11,43200.45,7122.82,5767.36
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,66,64206.65,9506.05,7226.7
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,72,46368.82,8303.03,6692.53
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,60,29226.9,6942.65,4703.95
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,11,21169.82,5216.82,3789.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,76,46153.84,9751.13,7695.41
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,69,32216.29,6539.57,4777.54
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,15,23651.0,5323.6,3215.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",199,PNEUMOTHORAX WITH MCC,12,48382.0,12388.42,11073.08
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,11,34907.45,8039.45,6177.64
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,39,28390.85,6908.64,5719.41
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,11,27155.36,6807.82,5492.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,16,148534.38,44074.31,35400.75
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,30,79548.03,17070.2,16025.33
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,28,299212.46,56361.5,44606.43
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,25,253793.48,39959.0,29687.8
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,38,301441.13,53486.13,45106.21
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,38,217881.18,37765.03,28930.95
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,24,231078.0,36719.12,34865.46
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,43,187431.91,29920.37,21910.93
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,28,106850.29,23468.14,21243.93
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,37,83327.22,16551.27,14141.35
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,25,65396.76,14141.0,11014.72
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,71,102626.52,20857.76,18198.7
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,82,71381.37,17025.12,9750.41
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,33,122351.67,22375.0,20818.52
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,29,112614.34,17540.52,14393.83
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,11,75692.82,12442.91,10896.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,35,265992.0,42965.23,41651.49
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,113,213549.94,34255.86,31416.65
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,27,200211.59,31106.04,25470.07
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,36,203509.72,37534.42,31492.17
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,18,158076.89,25296.17,19194.28
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,11,131040.09,17346.64,16066.64
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,11,145670.55,31547.82,22827.27
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,133,143103.66,21970.66,20023.99
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",54,51958.24,11579.72,9368.28
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",49,31809.53,6950.08,5027.65
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",19,25202.11,5631.89,4337.68
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",16,66930.38,13429.25,11989.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",108,63496.18,15140.47,12671.14
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",85,37778.0,8993.14,6631.36
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,355,40952.66,9462.6,7912.34
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,49,28432.98,6646.51,5449.49
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,22,72566.86,11114.14,9796.77
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,39,32308.49,7620.92,6230.46
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,11,19863.36,5513.0,3866.27
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,20,43760.4,8320.9,6593.7
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,26,26509.54,6210.69,4255.27
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,12,84162.92,10856.83,8394.25
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,79,49959.11,8830.71,6973.63
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,107,28325.33,5821.44,4446.59
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,62,17115.52,4774.15,2835.69
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,96,33468.72,6809.91,4959.69
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,14,21815.0,5663.86,4468.86
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,46,71393.48,14628.67,13483.61
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,18,34388.28,8386.06,5248.39
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,22,107394.68,23632.82,17123.27
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,32,69656.28,14435.56,10275.0
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",15,381881.4,65365.93,32483.33
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",14,126968.29,17263.93,15684.93
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,40,162488.92,32169.2,27500.58
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,56,117566.52,17208.32,13875.16
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,49,110941.47,12470.82,10866.59
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",336,PERITONEAL ADHESIOLYSIS WITH CC,16,92496.38,16577.94,12119.31
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,12,73807.17,9729.58,8053.58
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,15,124608.67,15433.93,13886.87
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,15,50287.33,11968.73,10340.6
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,24,31977.38,7728.83,5715.21
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,15,81559.4,14884.47,11653.47
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,82,58582.26,12687.73,10816.93
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,111,36110.16,7648.24,5601.5
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,11,21319.91,6473.73,3211.09
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",381,COMPLICATED PEPTIC ULCER WITH CC,11,29583.82,8705.82,6074.45
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",388,GASTROINTESTINAL OBSTRUCTION WITH MCC,15,43306.0,10484.13,8989.47
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,37,33194.84,6297.0,4818.46
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,21,21760.19,5042.05,3112.33
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",46,49939.93,9547.93,8114.57
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",93,27555.98,6523.27,4424.28
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,25,73742.48,11938.24,10486.52
10039,Huntsville Hospital,Huntsville,101 Sivley Rd,1,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,27,35938.59,8337.85,5332.37
