provider_ccn,provider_org_name,provider_street_address,provider_city,provider_state_abbreviation,provider_state_fips,provider_zip5,provider_ruca_code,provider_ruca_description,apc_code,apc_description,beneficiary_count,apc_services,average_total_submitted_charges,average_medicare_allowed_amount,average_medicare_payment_amount,outlier_services,average_medicare_outlier_amount
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5165,Level 5 ENT Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5182,Level 2 Vascular Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5183,Level 3 Vascular Procedures,13,13,45146.46,2489.74,1980.66,0,0.0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5302,Level 2 Upper GI Procedures,14,14,36662.3,1455.55,1158.5,0,0.0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5313,Level 3 Lower GI Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5361,Level 1 Laparoscopy and Related Services,11,11,101312.22,4040.87,3139.06,0,0.0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5372,Level 2 Urology and Related Services,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5373,Level 3 Urology and Related Services,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5414,Level 4 Gynecologic Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5415,Level 5 Gynecologic Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5431,Level 1 Nerve Procedures,14,15,47774.23,1502.52,1185.12,0,0.0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",8011,Comprehensive Observation Services,126,135,39613.11,2027.41,1665.86,0,0.0
010051,Greene County Hospital,509 Wilson Avenue,Eutaw,AL,01,35462,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,,,,,,,
010052,Lake Martin Community Hospital,201 Mariarden Road,Dadeville,AL,01,36853,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,21,22,3898.36,2058.78,1630.42,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,134,140,29890.23,1288.0,1017.99,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,41,42,36437.09,2121.96,1674.98,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,25,25,43210.16,2997.97,2388.63,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,28,28,88722.45,5182.79,4129.38,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,20,20,25006.02,1166.02,911.75,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,54,55,42234.23,2558.27,2028.41,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,129,134,84391.16,5607.6,4428.43,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,147,149,144467.12,11240.4,9633.74,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,12,12,29208.44,2716.8,2125.92,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,12,12,44291.8,2481.04,1976.76,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,19,20,23269.14,1194.29,921.53,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,145,151,43170.51,2508.59,1977.83,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,107,107,55460.07,2510.29,1741.12,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,13,13,167193.24,4094.75,3191.98,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,71,75,231542.7,9251.68,7645.65,12,4323.1
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,20,21,241902.06,14951.01,13351.01,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,17,17,323615.4,19427.15,17827.15,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,19,19,167358.23,8990.57,7390.57,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,97,105,58228.8,1507.26,1197.91,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,32,32,61835.82,3088.89,2455.44,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,93,94,70529.48,4374.02,3438.84,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,29,29,100263.66,7584.43,5984.43,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,68,79,35908.26,1591.6,1259.61,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,124,153,62563.37,2700.07,2127.17,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,44,50,72289.35,3986.04,3148.97,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,19,19,31247.52,2465.89,1955.21,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,12,12,49505.76,4042.09,3220.52,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,55,59,25187.21,1506.05,1184.38,0,0.0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5432,Level 2 Nerve Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5471,Implantation of Drug Infusion Device,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,32,32,29081.69,1784.8,1348.88,0,0.0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,149,156,9038.03,1279.85,1010.8,0,0.0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,59,60,16310.62,2154.62,1688.77,0,0.0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,22,27,35096.85,2921.91,2309.97,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,47,48,45489.66,4946.07,3887.8,0,0.0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,61,62,14918.43,1240.35,976.23,0,0.0
