Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,68,79,35908.25556962,1591.6020253164,1259.6079746835,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,124,153,62563.374771242,2700.0678431372,2127.1669281046,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,44,50,72289.3526,3986.0404,3148.9744,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,19,19,31247.524210526,2465.89,1955.2142105263,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,12,12,49505.755,4042.09,3220.52,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,55,59,25187.206101695,1506.0498305085,1184.3754237288,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5432,Level 2 Nerve Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5471,Implantation of Drug Infusion Device,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,32,32,29081.6940625,1784.803125,1348.8846875,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,149,156,9038.0283974359,1279.8480769231,1010.8033974359,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,59,60,16310.619666667,2154.622,1688.7653333333,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,22,27,35096.853703704,2921.9051851852,2309.9651851852,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,47,48,45489.664166667,4946.0675,3887.803125,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,61,62,14918.426774194,1240.3509677419,976.23048387097,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,154,155,25766.530064516,2473.9026451613,1941.2282580645,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,457,467,36102.197965739,5566.0345182013,4385.4850749465,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,963,1004,50721.816822708,11070.840557769,9467.8994920318,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,78,78,88740.037051282,18906.776666667,17306.776666667,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,23,24,13584.563333333,1363.6783333333,1079.1183333333,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,34,34,24721.703529412,2851.1338235294,2257.7338235294,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,38,39,31355.771794872,5309.9856410256,4206.4928205128,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,39,39,30412.373076923,4676.4628205128,3721.3369230769,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5166,Cochlear Implant Procedure,16,16,85387.9925,27389.884375,25789.884375,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,25,27,8307.9111111111,1265.677037037,997.14111111111,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,52,54,34650.704444444,2504.922037037,1966.6890740741,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,65,76,29179.831578947,4111.8184210526,3208.8667105263,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,247,253,47150.798932806,2544.5843478261,1774.3104347826,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,52,53,52940.436792453,4375.928490566,3444.1571698113,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,92,97,100118.73845361,9211.7001030928,7606.325257732,13,2847.9101538462
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,31,34,103584.76088235,14573.032941176,13020.091764706,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,27,27,113249.75111111,20513.007407407,18904.637037037,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,41,42,82830.248809524,8863.7845238095,7263.7845238095,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,12,12,215872.70416667,28009.61,26409.61,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,114,118,12588.344152542,1525.2942372881,1213.0760169492,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,27,28,22788.394642857,2250.325,1791.2021428571,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,15,15,31503.292666667,2795.1573333333,2158.2206666667,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,49,51,33714.720588235,4112.1294117647,3173.4429411765,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,103,103,58895.736504854,7668.4091262136,6060.7050485437,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,53,58,23698.339655172,1624.5577586207,1289.9784482759,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,63,86,26112.374302326,2688.6991860465,2118.4997674419,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,70,73,31284.96109589,3985.758630137,3143.7728767123,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,18,18,29939.930555556,3879.8505555555,3044.7261111111,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,70,81,18541.432345679,1527.8540740741,1203.9812345679,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,12,12,25562.569166667,5783.52,4608.01,0,0
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5463,Level 3 Neurostimulator and Related Procedures,,,,,,,
010056,St Vincent's Birmingham,810 St Vincent's Drive,Birmingham,AL,01,35205,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,11,11,49060.080909091,18798.12,17198.12,0,0
