Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,194,54115.42268,12947.427835,10873.494845
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,63,36875.746032,8191.3492063,6571.7142857
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,20,28297.15,6687.75,5323.45
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,21,72622.52381,11572.047619,9891.4761905
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",181,RESPIRATORY NEOPLASMS WITH CC,15,43505.933333,7788.4666667,6513.8
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",184,MAJOR CHEST TRAUMA WITH CC,11,43200.454545,7122.8181818,5767.3636364
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,66,64206.651515,9506.0454545,7226.6969697
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,72,46368.819444,8303.0277778,6692.5277778
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,60,29226.9,6942.65,4703.95
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,11,21169.818182,5216.8181818,3789
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,76,46153.842105,9751.1315789,7695.4078947
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,69,32216.289855,6539.5652174,4777.5362319
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,15,23651,5323.6,3215
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",199,PNEUMOTHORAX WITH MCC,12,48382,12388.416667,11073.083333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,11,34907.454545,8039.4545455,6177.6363636
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,39,28390.846154,6908.6410256,5719.4102564
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,11,27155.363636,6807.8181818,5492
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,16,148534.375,44074.3125,35400.75
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,30,79548.033333,17070.2,16025.333333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,28,299212.46429,56361.5,44606.428571
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,25,253793.48,39959,29687.8
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,38,301441.13158,53486.131579,45106.210526
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,38,217881.18421,37765.026316,28930.947368
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,24,231078,36719.125,34865.458333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,43,187431.90698,29920.372093,21910.930233
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,28,106850.28571,23468.142857,21243.928571
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,37,83327.216216,16551.27027,14141.351351
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,25,65396.76,14141,11014.72
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,71,102626.52113,20857.760563,18198.704225
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,82,71381.365854,17025.121951,9750.4146341
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,33,122351.66667,22375,20818.515152
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,29,112614.34483,17540.517241,14393.827586
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,11,75692.818182,12442.909091,10896
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,35,265992,42965.228571,41651.485714
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,113,213549.93805,34255.858407,31416.654867
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,27,200211.59259,31106.037037,25470.074074
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,36,203509.72222,37534.416667,31492.166667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,18,158076.88889,25296.166667,19194.277778
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,11,131040.09091,17346.636364,16066.636364
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,11,145670.54545,31547.818182,22827.272727
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,133,143103.66165,21970.661654,20023.992481
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",54,51958.240741,11579.722222,9368.2777778
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",49,31809.530612,6950.0816327,5027.6530612
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",19,25202.105263,5631.8947368,4337.6842105
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",16,66930.375,13429.25,11989
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",108,63496.175926,15140.472222,12671.138889
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",85,37778,8993.1411765,6631.3647059
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,355,40952.659155,9462.6,7912.3352113
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,49,28432.979592,6646.5102041,5449.4897959
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,22,72566.863636,11114.136364,9796.7727273
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,39,32308.487179,7620.9230769,6230.4615385
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,11,19863.363636,5513,3866.2727273
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,20,43760.4,8320.9,6593.7
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,26,26509.538462,6210.6923077,4255.2692308
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,12,84162.916667,10856.833333,8394.25
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,79,49959.113924,8830.7088608,6973.6329114
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,107,28325.327103,5821.4392523,4446.588785
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,62,17115.516129,4774.1451613,2835.6935484
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,96,33468.71875,6809.90625,4959.6875
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,14,21815,5663.8571429,4468.8571429
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,46,71393.478261,14628.673913,13483.608696
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,18,34388.277778,8386.0555556,5248.3888889
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,22,107394.68182,23632.818182,17123.272727
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,32,69656.28125,14435.5625,10275
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",15,381881.4,65365.933333,32483.333333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",14,126968.28571,17263.928571,15684.928571
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,40,162488.925,32169.2,27500.575
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,56,117566.51786,17208.321429,13875.160714
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,49,110941.46939,12470.816327,10866.591837
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",336,PERITONEAL ADHESIOLYSIS WITH CC,16,92496.375,16577.9375,12119.3125
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,12,73807.166667,9729.5833333,8053.5833333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,15,124608.66667,15433.933333,13886.866667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,15,50287.333333,11968.733333,10340.6
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,24,31977.375,7728.8333333,5715.2083333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,15,81559.4,14884.466667,11653.466667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,82,58582.256098,12687.731707,10816.926829
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,111,36110.162162,7648.2432432,5601.4954955
